10:24:19.870 -> Initializing SD card...
10:24:19.917 -> memory card is ready
10:24:19.917 -> Sats HDOP Latitude   Longitude   Fix  Date       Time     Date Alt    Course Speed Card  Distance Course Card  Chars Sentences Checksum
10:24:42.845 -> 0    9999 ********** *********** **** 05/03/2022 16:24:43 409  ****** ****** ***** ***   ******** ****** ***   4778  0         1        
10:24:43.048 -> 0    9999 ********** *********** **** 05/03/2022 16:24:43 606  ****** ****** ***** ***   ******** ****** ***   4778  0         1        
10:24:43.219 -> 0    9999 ********** *********** **** 05/03/2022 16:24:43 802  ****** ****** ***** ***   ******** ****** ***   4778  0         1        
10:24:43.422 -> 0    9999 ********** *********** **** 05/03/2022 16:24:44 33   ****** ****** ***** ***   ******** ****** ***   4916  0         1        
10:24:43.841 -> 0    9999 ********** *********** **** 05/03/2022 16:24:44 414  ****** ****** ***** ***   ******** ****** ***   4991  0         1        
10:24:44.044 -> 0    9999 ********** *********** **** 05/03/2022 16:24:44 613  ****** ****** ***** ***   ******** ****** ***   4991  0         1        
10:24:44.247 -> 0    9999 ********** *********** **** 05/03/2022 16:24:44 810  ****** ****** ***** ***   ******** ****** ***   4991  0         1        
10:24:44.419 -> 0    9999 ********** *********** **** 05/03/2022 16:24:45 33   ****** ****** ***** ***   ******** ****** ***   5129  0         1        
10:24:44.852 -> 0    9999 ********** *********** **** 05/03/2022 16:24:45 415  ****** ****** ***** ***   ******** ****** ***   5204  0         1        
10:24:45.022 -> 0    9999 ********** *********** **** 05/03/2022 16:24:45 611  ****** ****** ***** ***   ******** ****** ***   5204  0         1        
10:24:45.256 -> 0    9999 ********** *********** **** 05/03/2022 16:24:45 807  ****** ****** ***** ***   ******** ****** ***   5204  0         1        
10:24:45.420 -> 0    9999 ********** *********** **** 05/03/2022 16:24:46 33   ****** ****** ***** ***   ******** ****** ***   5342  0         1        
10:24:45.826 -> 0    9999 ********** *********** **** 05/03/2022 16:24:46 417  ****** ****** ***** ***   ******** ****** ***   5417  0         1        
10:24:46.080 -> 0    9999 ********** *********** **** 05/03/2022 16:24:46 616  ****** ****** ***** ***   ******** ****** ***   5417  0         1        
10:24:46.256 -> 0    9999 ********** *********** **** 05/03/2022 16:24:46 813  ****** ****** ***** ***   ******** ****** ***   5417  0         1        
10:24:46.421 -> 0    9999 ********** *********** **** 05/03/2022 16:24:47 35   ****** ****** ***** ***   ******** ****** ***   5557  0         1        
10:24:46.851 -> 0    9999 ********** *********** **** 05/03/2022 16:24:47 418  ****** ****** ***** ***   ******** ****** ***   5632  0         1        
10:24:47.030 -> 0    9999 ********** *********** **** 05/03/2022 16:24:47 614  ****** ****** ***** ***   ******** ****** ***   5632  0         1        
10:24:47.241 -> 0    9999 ********** *********** **** 05/03/2022 16:24:47 810  ****** ****** ***** ***   ******** ****** ***   5632  0         1        
10:24:47.464 -> 0    9999 ********** *********** **** 05/03/2022 16:24:47 1007 ****** ****** ***** ***   ******** ****** ***   5632  0         1        
10:24:47.662 -> 0    9999 ********** *********** **** 05/03/2022 16:24:48 73   ****** ****** ***** ***   ******** ****** ***   5807  0         1        
10:24:48.011 -> 0    9999 ********** *********** **** 05/03/2022 16:24:48 422  ****** ****** ***** ***   ******** ****** ***   5882  0         1        
10:24:48.196 -> 0    9999 ********** *********** **** 05/03/2022 16:24:48 619  ****** ****** ***** ***   ******** ****** ***   5882  0         1        
10:24:48.386 -> 0    9999 ********** *********** **** 05/03/2022 16:24:48 842  ****** ****** ***** ***   ******** ****** ***   5994  0         1        
10:24:48.859 -> 0    9999 ********** *********** **** 05/03/2022 16:24:49 406  ****** ****** ***** ***   ******** ****** ***   6069  0         1        
10:24:49.029 -> 0    9999 ********** *********** **** 05/03/2022 16:24:49 602  ****** ****** ***** ***   ******** ****** ***   6069  0         1        
10:24:49.255 -> 0    9999 ********** *********** **** 05/03/2022 16:24:49 798  ****** ****** ***** ***   ******** ****** ***   6069  0         1        
10:24:49.447 -> 0    9999 ********** *********** **** 05/03/2022 16:24:50 32   ****** ****** ***** ***   ******** ****** ***   6206  0         1        
10:24:49.849 -> 0    9999 ********** *********** **** 05/03/2022 16:24:50 417  ****** ****** ***** ***   ******** ****** ***   6281  0         1        
10:24:50.061 -> 0    9999 ********** *********** **** 05/03/2022 16:24:50 617  ****** ****** ***** ***   ******** ****** ***   6281  0         1        
10:24:50.246 -> 0    9999 ********** *********** **** 05/03/2022 16:24:50 813  ****** ****** ***** ***   ******** ****** ***   6281  0         1        
10:24:50.428 -> 0    9999 ********** *********** **** 05/03/2022 16:24:51 36   ****** ****** ***** ***   ******** ****** ***   6422  0         1        
10:24:50.848 -> 0    9999 ********** *********** **** 05/03/2022 16:24:51 419  ****** ****** ***** ***   ******** ****** ***   6497  0         1        
10:24:51.029 -> 0    9999 ********** *********** **** 05/03/2022 16:24:51 616  ****** ****** ***** ***   ******** ****** ***   6497  0         1        
10:24:51.228 -> 0    9999 ********** *********** **** 05/03/2022 16:24:51 812  ****** ****** ***** ***   ******** ****** ***   6497  0         1        
10:24:51.464 -> 0    9999 ********** *********** **** 05/03/2022 16:24:52 38   ****** ****** ***** ***   ******** ****** ***   6640  0         1        
10:24:51.861 -> 0    9999 ********** *********** **** 05/03/2022 16:24:52 419  ****** ****** ***** ***   ******** ****** ***   6716  0         1        
10:24:52.061 -> 0    9999 ********** *********** **** 05/03/2022 16:24:52 619  ****** ****** ***** ***   ******** ****** ***   6716  0         1        
10:24:52.251 -> 0    9999 ********** *********** **** 05/03/2022 16:24:52 815  ****** ****** ***** ***   ******** ****** ***   6716  0         1        
10:24:52.433 -> 0    9999 ********** *********** **** 05/03/2022 16:24:53 38   ****** ****** ***** ***   ******** ****** ***   6858  0         1        
10:24:52.842 -> 0    9999 ********** *********** **** 05/03/2022 16:24:53 418  ****** ****** ***** ***   ******** ****** ***   6934  0         1        
10:24:53.033 -> 0    9999 ********** *********** **** 05/03/2022 16:24:53 614  ****** ****** ***** ***   ******** ****** ***   6934  0         1        
10:24:53.262 -> 0    9999 ********** *********** **** 05/03/2022 16:24:53 811  ****** ****** ***** ***   ******** ****** ***   6934  0         1        
10:24:53.434 -> 0    9999 ********** *********** **** 05/03/2022 16:24:53 1008 ****** ****** ***** ***   ******** ****** ***   6934  0         1        
10:24:53.623 -> 0    9999 ********** *********** **** 05/03/2022 16:24:54 73   ****** ****** ***** ***   ******** ****** ***   7108  0         1        
10:24:54.026 -> 0    9999 ********** *********** **** 05/03/2022 16:24:54 424  ****** ****** ***** ***   ******** ****** ***   7183  0         1        
10:24:54.227 -> 0    9999 ********** *********** **** 05/03/2022 16:24:54 620  ****** ****** ***** ***   ******** ****** ***   7183  0         1        
10:24:54.419 -> 0    9999 ********** *********** **** 05/03/2022 16:24:54 845  ****** ****** ***** ***   ******** ****** ***   7296  0         1        
10:24:54.838 -> 0    9999 ********** *********** **** 05/03/2022 16:24:55 404  ****** ****** ***** ***   ******** ****** ***   7372  0         1        
10:24:55.060 -> 0    9999 ********** *********** **** 05/03/2022 16:24:55 601  ****** ****** ***** ***   ******** ****** ***   7372  0         1        
10:24:55.215 -> 0    9999 ********** *********** **** 05/03/2022 16:24:55 797  ****** ****** ***** ***   ******** ****** ***   7372  0         1        
10:24:55.444 -> 0    9999 ********** *********** **** 05/03/2022 16:24:56 33   ****** ****** ***** ***   ******** ****** ***   7510  0         1        
10:24:55.843 -> 0    9999 ********** *********** **** 05/03/2022 16:24:56 418  ****** ****** ***** ***   ******** ****** ***   7585  0         1        
10:24:56.065 -> 0    9999 ********** *********** **** 05/03/2022 16:24:56 617  ****** ****** ***** ***   ******** ****** ***   7585  0         1        
10:24:56.242 -> 0    9999 ********** *********** **** 05/03/2022 16:24:56 813  ****** ****** ***** ***   ******** ****** ***   7585  0         1        
10:24:56.427 -> 0    9999 ********** *********** **** 05/03/2022 16:24:57 38   ****** ****** ***** ***   ******** ****** ***   7727  0         1        
10:24:56.860 -> 0    9999 ********** *********** **** 05/03/2022 16:24:57 419  ****** ****** ***** ***   ******** ****** ***   7803  0         1        
10:24:57.049 -> 0    9999 ********** *********** **** 05/03/2022 16:24:57 616  ****** ****** ***** ***   ******** ****** ***   7803  0         1        
10:24:57.231 -> 0    9999 ********** *********** **** 05/03/2022 16:24:57 812  ****** ****** ***** ***   ******** ****** ***   7803  0         1        
10:24:57.416 -> 0    9999 ********** *********** **** 05/03/2022 16:24:58 37   ****** ****** ***** ***   ******** ****** ***   7944  0         1        
10:24:57.859 -> 0    9999 ********** *********** **** 05/03/2022 16:24:58 416  ****** ****** ***** ***   ******** ****** ***   8019  0         1        
10:24:58.033 -> 0    9999 ********** *********** **** 05/03/2022 16:24:58 615  ****** ****** ***** ***   ******** ****** ***   8019  0         1        
10:24:58.243 -> 0    9999 ********** *********** **** 05/03/2022 16:24:58 812  ****** ****** ***** ***   ******** ****** ***   8019  0         1        
10:24:58.426 -> 0    9999 ********** *********** **** 05/03/2022 16:24:59 34   ****** ****** ***** ***   ******** ****** ***   8158  0         1        
10:24:58.858 -> 0    9999 ********** *********** **** 05/03/2022 16:24:59 418  ****** ****** ***** ***   ******** ****** ***   8233  0         1        
10:24:59.033 -> 0    9999 ********** *********** **** 05/03/2022 16:24:59 614  ****** ****** ***** ***   ******** ****** ***   8233  0         1        
10:24:59.215 -> 0    9999 ********** *********** **** 05/03/2022 16:24:59 810  ****** ****** ***** ***   ******** ****** ***   8233  0         1        
10:24:59.414 -> 0    9999 ********** *********** **** 05/03/2022 16:24:59 1007 ****** ****** ***** ***   ******** ****** ***   8233  0         1        
10:24:59.625 -> 0    9999 ********** *********** **** 05/03/2022 16:25:00 68   ****** ****** ***** ***   ******** ****** ***   8404  0         1        
10:25:00.010 -> 0    9999 ********** *********** **** 05/03/2022 16:25:00 424  ****** ****** ***** ***   ******** ****** ***   8479  0         1        
10:25:00.226 -> 0    9999 ********** *********** **** 05/03/2022 16:25:00 623  ****** ****** ***** ***   ******** ****** ***   8479  0         1        
10:25:00.408 -> 0    9999 ********** *********** **** 05/03/2022 16:25:00 850  ****** ****** ***** ***   ******** ****** ***   8592  0         1        
10:25:00.835 -> 0    9999 ********** *********** **** 05/03/2022 16:25:01 409  ****** ****** ***** ***   ******** ****** ***   8668  0         1        
10:25:01.039 -> 0    9999 ********** *********** **** 05/03/2022 16:25:01 606  ****** ****** ***** ***   ******** ****** ***   8668  0         1        
10:25:01.263 -> 0    9999 ********** *********** **** 05/03/2022 16:25:01 803  ****** ****** ***** ***   ******** ****** ***   8668  0         1        
10:25:01.431 -> 0    9999 ********** *********** **** 05/03/2022 16:25:02 35   ****** ****** ***** ***   ******** ****** ***   8807  0         1        
10:25:01.874 -> 0    9999 ********** *********** **** 05/03/2022 16:25:02 425  ****** ****** ***** ***   ******** ****** ***   8882  0         1        
10:25:02.079 -> 0    9999 ********** *********** **** 05/03/2022 16:25:02 622  ****** ****** ***** ***   ******** ****** ***   8882  0         1        
10:25:02.267 -> 0    9999 ********** *********** **** 05/03/2022 16:25:02 821  ****** ****** ***** ***   ******** ****** ***   8882  0         1        
10:25:02.445 -> 0    9999 ********** *********** **** 05/03/2022 16:25:03 21   ****** ****** ***** ***   ******** ****** ***   9009  0         1        
10:25:02.875 -> 0    9999 ********** *********** **** 05/03/2022 16:25:03 424  ****** ****** ***** ***   ******** ****** ***   9084  0         1        
10:25:03.090 -> 0    9999 ********** *********** **** 05/03/2022 16:25:03 621  ****** ****** ***** ***   ******** ****** ***   9084  0         1        
10:25:03.296 -> 0    9999 ********** *********** **** 05/03/2022 16:25:03 817  ****** ****** ***** ***   ******** ****** ***   9084  0         1        
10:25:03.464 -> 0    9999 ********** *********** **** 05/03/2022 16:25:03 1041 ****** ****** ***** ***   ******** ****** ***   9188  0         1        
10:25:03.942 -> 0    9999 ********** *********** **** 05/03/2022 16:25:04 417  ****** ****** ***** ***   ******** ****** ***   9263  0         1        
10:25:04.144 -> 0    9999 ********** *********** **** 05/03/2022 16:25:04 614  ****** ****** ***** ***   ******** ****** ***   9263  0         1        
10:25:04.340 -> 0    9999 ********** *********** **** 05/03/2022 16:25:04 813  ****** ****** ***** ***   ******** ****** ***   9263  0         1        
10:25:04.737 -> 0    9999 ********** *********** **** 05/03/2022 16:25:05 113  ****** ****** ***** ***   ******** ****** ***   9447  0         2        
10:25:04.925 -> 0    9999 ********** *********** **** 05/03/2022 16:25:05 287  ****** ****** ***** ***   ******** ****** ***   9447  0         2        
10:25:05.114 -> 0    9999 ********** *********** **** 05/03/2022 16:25:05 483  ****** ****** ***** ***   ******** ****** ***   9447  0         2        
10:25:05.331 -> 0    9999 ********** *********** **** 05/03/2022 16:25:05 685  ****** ****** ***** ***   ******** ****** ***   9447  0         2        
10:25:05.523 -> 0    9999 ********** *********** **** 05/03/2022 16:25:05 882  ****** ****** ***** ***   ******** ****** ***   9459  0         2        
10:25:05.972 -> 0    9999 ********** *********** **** 05/03/2022 16:25:06 358  ****** ****** ***** ***   ******** ****** ***   9607  0         3        
10:25:06.176 -> 0    9999 ********** *********** **** 05/03/2022 16:25:06 554  ****** ****** ***** ***   ******** ****** ***   9607  0         3        
10:25:06.351 -> 0    9999 ********** *********** **** 05/03/2022 16:25:06 752  ****** ****** ***** ***   ******** ****** ***   9614  0         3        
10:25:06.777 -> 0    9999 ********** *********** **** 05/03/2022 16:25:07 98   ****** ****** ***** ***   ******** ****** ***   9767  0         4        
10:25:06.972 -> 0    9999 ********** *********** **** 05/03/2022 16:25:07 295  ****** ****** ***** ***   ******** ****** ***   9767  0         4        
10:25:07.189 -> 0    9999 ********** *********** **** 05/03/2022 16:25:07 491  ****** ****** ***** ***   ******** ****** ***   9767  0         4        
10:25:07.363 -> 0    9999 ********** *********** **** 05/03/2022 16:25:07 687  ****** ****** ***** ***   ******** ****** ***   9767  0         4        
10:25:07.565 -> 0    9999 ********** *********** **** 05/03/2022 16:25:07 883  ****** ****** ***** ***   ******** ****** ***   9832  0         4        
10:25:08.026 -> 0    9999 ********** *********** **** 05/03/2022 16:25:08 393  ****** ****** ***** ***   ******** ****** ***   9938  0         4        
10:25:08.196 -> 0    9999 ********** *********** **** 05/03/2022 16:25:08 589  ****** ****** ***** ***   ******** ****** ***   9938  0         4        
10:25:08.413 -> 0    9999 ********** *********** **** 05/03/2022 16:25:08 813  ****** ****** ***** ***   ******** ****** ***   10040 0         4        
10:25:08.890 -> 0    9999 ********** *********** **** 05/03/2022 16:25:09 426  ****** ****** ***** ***   ******** ****** ***   10116 0         4        
10:25:09.049 -> 0    9999 ********** *********** **** 05/03/2022 16:25:09 622  ****** ****** ***** ***   ******** ****** ***   10116 0         4        
10:25:09.271 -> 0    9999 ********** *********** **** 05/03/2022 16:25:09 818  ****** ****** ***** ***   ******** ****** ***   10116 0         4        
10:25:09.479 -> 0    9999 ********** *********** **** 05/03/2022 16:25:10 49   ****** ****** ***** ***   ******** ****** ***   10269 0         4        
10:25:09.892 -> 0    9999 ********** *********** **** 05/03/2022 16:25:10 428  ****** ****** ***** ***   ******** ****** ***   10345 0         4        
